time, distance,       lat,       lng, altitude
2971,22585.9,50.976882,-1.127718,54.4
2972,22591.4,50.976932,-1.127726,54.6
2973,22597.2,50.976982,-1.127734,54.4
2974,22603.2,50.977036,-1.127738,54.2
2975,22609.3,50.977092,-1.127732,54.2
2976,22615.2,50.977145,-1.127723,54.2
2977,22620.8,50.977195,-1.127708,54.2
2978,22626.6,50.977244,-1.12769,54.2
2979,22632.5,50.977294,-1.127668,54.4
2980,22638,50.977341,-1.127641,54.6
2981,22643.1,50.977381,-1.127609,54.8
2982,22648.4,50.977427,-1.12758,55.2
2983,22653.7,50.977473,-1.127554,55.4
2984,22659.1,50.977518,-1.127535,55.4
2985,22664.3,50.977564,-1.127524,55.6
2986,22669.5,50.97761,-1.127516,55.6
2987,22674.6,50.977656,-1.127511,55.6
2988,22680.2,50.977706,-1.127504,55.8
2989,22685.4,50.977754,-1.127498,56
2990,22691.1,50.977806,-1.12749,56
2991,22697,50.977859,-1.127486,56
2992,22703.1,50.977912,-1.127483,56
2993,22709.1,50.977966,-1.127481,55.8
2994,22715.7,50.978024,-1.127473,55.8
2995,22722.6,50.978086,-1.127462,55.4
2996,22729.8,50.978151,-1.12745,55.2
2997,22737.5,50.97822,-1.127439,54.6
2998,22745.3,50.978289,-1.127429,54.4
2999,22753.2,50.978362,-1.127421,54
3000,22761.8,50.978438,-1.127415,53.4
3001,22770.6,50.978516,-1.127418,52.8
3002,22780.4,50.978605,-1.127431,51.8
3003,22790.9,50.978698,-1.127449,50.8
3004,22802.3,50.978802,-1.127468,49.8
3005,22815.2,50.978916,-1.127493,48.8
3006,22827.3,50.979022,-1.127514,48
3007,22838.5,50.979122,-1.127535,47.4
3008,22849.8,50.979222,-1.127561,46.8
3009,22860.3,50.979315,-1.127592,46.4
3010,22870.6,50.979407,-1.127621,46.2
3011,22880.5,50.979494,-1.127647,46.2
3012,22890.5,50.979582,-1.127676,46
3013,22899.2,50.979658,-1.127697,46.2
3014,22907.2,50.97973,-1.127709,46.4
3015,22914.8,50.979798,-1.127713,46.8
3016,22921.9,50.979862,-1.127713,47.4
3017,22929,50.979927,-1.127715,47.8
3018,22935.3,50.979984,-1.127715,48.2
3019,22941,50.980033,-1.127716,48.8
3020,22946.3,50.980082,-1.127715,49.2
3021,22951.7,50.980128,-1.127714,49.6
3022,22957,50.980176,-1.127709,50.2
3023,22961.8,50.980219,-1.127702,50.6
3024,22966.8,50.980265,-1.127694,51
3025,22971.7,50.98031,-1.127687,51.4
3026,22976.6,50.980352,-1.127677,51.8
3027,22981.6,50.980395,-1.127663,52.2
3028,22986.6,50.98044,-1.127651,52.6
3029,22991.7,50.980486,-1.127636,53
3030,22996.5,50.980528,-1.127619,53.4
3031,23001.3,50.980569,-1.127601,53.8
3032,23006,50.980609,-1.127583,54.2
3033,23010.9,50.980653,-1.127566,54.4
3034,23015.8,50.980695,-1.12755,54.8
3035,23021.1,50.980742,-1.127529,55.2
3036,23026.3,50.980787,-1.127509,55.4
3037,23031.3,50.980829,-1.127492,55.6
3038,23036.3,50.980872,-1.127472,56
3039,23041.3,50.980917,-1.127453,56.2
3040,23046.3,50.980959,-1.127433,56.4
3041,23051.4,50.981001,-1.127408,56.6
3042,23056.7,50.981047,-1.127378,56.8
3043,23061.7,50.981088,-1.12735,57
3044,23066.8,50.98113,-1.127323,57.2
3045,23072,50.981172,-1.127295,57.2
3046,23077.1,50.981214,-1.127265,57.4
3047,23082.2,50.981256,-1.127236,57.6
3048,23087.3,50.981298,-1.127206,57.8
3049,23092.3,50.98134,-1.12718,58
3050,23097.1,50.981382,-1.127154,58
3051,23102,50.98142,-1.127132,58.2
3052,23106.9,50.981462,-1.127111,58.2
3053,23112.2,50.981508,-1.127087,58.2
3054,23117.1,50.98155,-1.127064,58.2
3055,23122.1,50.981592,-1.127043,58.2
3056,23127.1,50.981638,-1.127023,58.2
3057,23131.9,50.981679,-1.127013,58
3058,23135.9,50.981716,-1.127009,57.8
3059,23139.4,50.981746,-1.127017,57.8
3060,23142.5,50.981772,-1.127037,57.6
3061,23146,50.981798,-1.127067,57.2
3062,23150.7,50.981827,-1.127113,57
3063,23155.8,50.981858,-1.127167,56.4
3064,23161.6,50.981892,-1.127231,56
3065,23168,50.981926,-1.127303,55.2
3066,23174.4,50.981953,-1.127382,54.6
3067,23180.8,50.981985,-1.127459,53.8
3068,23187.2,50.982023,-1.127528,52.8
3069,23194.2,50.982065,-1.127602,52.2
3070,23201.4,50.982107,-1.127682,51.6
3071,23208.1,50.982144,-1.127754,51.4
3072,23213.8,50.98218,-1.127813,51
3073,23219.5,50.982222,-1.127856,50.8
3074,23224.4,50.982263,-1.127885,50.6
3075,23228.2,50.982299,-1.1279,50.6
3081,23228.7,50.982377,-1.127947,50.2
3082,23232.5,50.982412,-1.127948,50.2
3083,23236.8,50.982447,-1.127932,50.2
3084,23241.7,50.982488,-1.127901,50
3085,23246.9,50.982527,-1.127861,50
3086,23252,50.982569,-1.127834,50
3087,23257.4,50.982616,-1.127832,49.8
3088,23263.8,50.982673,-1.127852,49.8
3089,23270,50.982726,-1.127877,49.6
3090,23275.7,50.982775,-1.127902,49.4
3091,23281.4,50.982822,-1.127929,49.4
3092,23287.1,50.982871,-1.127959,49.4
3093,23293.3,50.982925,-1.127989,49.4
3094,23299.7,50.982978,-1.128024,49.2
3095,23306.6,50.983032,-1.128066,49.2
3096,23313.6,50.983088,-1.128112,49
3097,23321,50.983145,-1.128162,49
3098,23328.4,50.983204,-1.128215,49
3099,23335.4,50.983261,-1.128265,49
3100,23342.3,50.983313,-1.128316,49
3101,23349,50.983359,-1.128373,48.8
3102,23355.8,50.983408,-1.128433,48.8
3103,23362.3,50.98345,-1.128497,48.8
3104,23368.7,50.983491,-1.128562,48.8
3105,23375.1,50.983529,-1.128629,49
3106,23381.1,50.983563,-1.128693,49.2
3107,23387.4,50.983602,-1.128758,49.2
3108,23393.3,50.983639,-1.12882,49.2
3109,23398.6,50.983667,-1.128881,49.2
3110,23402.7,50.983676,-1.128937,49.2
3111,23406.7,50.983667,-1.128992,49.2
3112,23411.5,50.983648,-1.129055,49.2
3113,23416.8,50.983633,-1.129125,49.2
3114,23422.4,50.983621,-1.129202,49
3115,23428.2,50.983609,-1.129282,49
3116,23433.8,50.983614,-1.129362,48.8
3117,23439.4,50.98363,-1.129439,48.6
3118,23444.8,50.983649,-1.129508,48.4
3119,23449.7,50.983672,-1.129567,48.4
3120,23455,50.983699,-1.129629,48.4
3121,23460,50.983727,-1.129684,48.4
3122,23466.7,50.983769,-1.129757,48.4
3123,23472.2,50.9838,-1.129818,48.4
3124,23478.1,50.983833,-1.129884,48.4
3125,23484.1,50.983863,-1.129954,48.4
3126,23489.8,50.98389,-1.130021,48.4
3127,23495.2,50.983921,-1.130081,48.6
3128,23501.1,50.983957,-1.130144,48.8
3129,23507.3,50.983995,-1.130211,48.8
3130,23513.6,50.984032,-1.130277,49
3131,23519.1,50.984062,-1.13034,49.2
3132,23524.7,50.984088,-1.130405,49.4
3133,23530.1,50.984115,-1.130469,49.6
3134,23535.4,50.984141,-1.130535,49.8
3135,23539.8,50.984156,-1.130591,50.2
3136,23543.3,50.984171,-1.130636,50.4
3137,23545.7,50.984182,-1.130664,50.6
3138,23547.5,50.984194,-1.130681,50.8
3139,23550.2,50.984215,-1.130704,51
3140,23553.8,50.984239,-1.130739,51
3141,23557.2,50.984251,-1.130783,51.2
3142,23561,50.984263,-1.130833,51.4
3143,23564.9,50.984282,-1.13088,51.6
3144,23568.9,50.984303,-1.130926,51.6
3145,23573.5,50.984329,-1.130979,51.8
3146,23578.4,50.984356,-1.131033,51.8
3147,23583.2,50.984386,-1.131082,52
3148,23587.9,50.984413,-1.131133,52
3149,23592.3,50.984439,-1.131182,52.2
3150,23596.8,50.984458,-1.131236,52.2
3151,23601.3,50.98448,-1.131294,52.4
3152,23606,50.984495,-1.131354,52.6
3153,23610.5,50.98451,-1.131413,52.6
3154,23615,50.984525,-1.131474,52.8
3155,23619.5,50.984537,-1.131535,53
3156,23624.1,50.984551,-1.131597,53
3157,23628.4,50.984559,-1.131657,53.2
3158,23632.9,50.984568,-1.131718,53.4
3159,23637.5,50.984586,-1.131779,53.8
3160,23641.7,50.984598,-1.131835,54
3161,23645.5,50.984609,-1.131887,54.2
3162,23649.2,50.984617,-1.131937,54.4
3163,23653.1,50.984627,-1.131991,54.6
3164,23657,50.984632,-1.132046,55
3165,23660.6,50.984639,-1.132096,55.2
3166,23664.2,50.984643,-1.132146,55.4
3167,23667.9,50.984651,-1.132197,55.6
3168,23672,50.984662,-1.132254,55.8
3169,23677.1,50.984666,-1.132325,56
3170,23681.8,50.984674,-1.132392,56.2
3171,23686.5,50.984685,-1.132456,56.4
3172,23690.8,50.984697,-1.132515,56.6
3173,23695.1,50.984708,-1.132573,56.8
3174,23699.1,50.984719,-1.132626,57
3175,23702.8,50.984727,-1.132678,57
3176,23706.7,50.98474,-1.13273,57.2
3177,23711.7,50.984757,-1.132793,57.2
3178,23715.9,50.984765,-1.132852,57.4
3179,23720.4,50.984777,-1.132914,57.6
3180,23725.2,50.984792,-1.132978,58
3181,23729.8,50.984804,-1.13304,58.2
3182,23734.4,50.984815,-1.133103,58.4
3183,23739,50.984827,-1.133165,58.6
3184,23743.5,50.984842,-1.133226,58.8
3185,23748,50.984854,-1.133287,59
3186,23752.6,50.984873,-1.133347,59.2
3187,23757.5,50.984892,-1.13341,59.4
3188,23762.2,50.984908,-1.13347,59.6
3189,23766.8,50.98493,-1.133528,59.8
3190,23770.9,50.984942,-1.133583,60
3191,23775.5,50.984957,-1.133643,60.2
3192,23779.9,50.984972,-1.133703,60.4
3193,23784.2,50.984983,-1.133759,60.6
3194,23788.4,50.984999,-1.133813,60.8
3195,23792.1,50.985017,-1.13386,60.8
3196,23795.8,50.985024,-1.13391,61
3197,23799.1,50.985028,-1.133956,61
3198,23802.3,50.985035,-1.134001,61.2
3199,23805.3,50.985039,-1.134044,61.4
3200,23808.6,50.985044,-1.13409,61.4
3201,23812.3,50.985056,-1.134139,61.6
3202,23816.6,50.985068,-1.134197,61.6
3203,23821.1,50.985082,-1.134257,61.8
3204,23825.3,50.985094,-1.134313,61.8
3205,23829.8,50.985109,-1.134373,62
3206,23834.3,50.985124,-1.134433,62.2
3207,23838.3,50.985135,-1.134486,62.6
3208,23842.2,50.985144,-1.134539,62.8
3209,23846.8,50.985158,-1.134601,63
3210,23851.4,50.98517,-1.134666,63.4
3211,23856.4,50.985182,-1.134733,63.6
3212,23860.9,50.985197,-1.134792,63.8
3213,23864.8,50.985212,-1.134842,64
3214,23868,50.985228,-1.134882,64.2
3215,23871.2,50.985243,-1.13492,64.4
3216,23874.9,50.985264,-1.134962,64.8
3217,23879.1,50.985292,-1.134999,65.2
3218,23883.7,50.985331,-1.135022,65.4
3219,23888.2,50.985371,-1.135038,65.8
3220,23892.7,50.985411,-1.135049,66
3221,23897.3,50.985453,-1.135052,66.4
3222,23901.9,50.985494,-1.135057,66.6
3223,23906.2,50.985532,-1.135058,66.8
3224,23910.3,50.98557,-1.135059,67
3225,23914.7,50.985608,-1.135061,67
3226,23919.1,50.985646,-1.135056,67.2
3227,23923.5,50.985688,-1.135051,67.4
3228,23927.9,50.985727,-1.135048,67.4
3229,23932.6,50.985769,-1.135045,67.6
3230,23937.2,50.985811,-1.135047,67.6
3231,23941.8,50.985852,-1.135052,67.8
3232,23946.2,50.985891,-1.135055,68
3233,23950.7,50.985932,-1.135057,68.2
3234,23955,50.98597,-1.135062,68.4
3235,23959.1,50.986004,-1.135071,68.6
3236,23963.1,50.98604,-1.135089,68.8
3237,23967.8,50.986081,-1.135105,69
3238,23972.6,50.986122,-1.135131,69.2
3239,23977.4,50.986157,-1.135167,69.4
3240,23982.1,50.986187,-1.135212,69.6
3241,23986.7,50.986216,-1.135262,69.8
3242,23991.5,50.986239,-1.135319,70
3243,23996.5,50.986258,-1.135384,70.2
3244,24001.3,50.986272,-1.135448,70.4
3245,24006.2,50.986284,-1.135516,70.6
3246,24011.4,50.986295,-1.135586,70.8
3247,24016.7,50.986306,-1.13566,70.8
3248,24021.9,50.986314,-1.135734,71
3249,24027.4,50.986321,-1.135812,71
3250,24033,50.986325,-1.135891,71
3251,24038.6,50.986332,-1.13597,71.2
3252,24044.2,50.986336,-1.136049,71.2
3253,24050.2,50.98634,-1.136134,71.2
3254,24056.1,50.986344,-1.136218,71.4
3255,24062,50.986347,-1.136302,71.6
3256,24067.9,50.986348,-1.136385,71.6
3257,24073.7,50.986351,-1.136468,71.8
3258,24079.7,50.986355,-1.136553,72
3259,24085.8,50.986355,-1.136641,72.2
3260,24091.8,50.986355,-1.136727,72.4
3261,24098.2,50.986355,-1.136816,72.2
3262,24104.2,50.986355,-1.136903,72.2
3263,24110.5,50.986359,-1.136992,72.2
3264,24116.6,50.986363,-1.137078,72.4
3265,24122.5,50.986366,-1.137163,72.4
3266,24128.4,50.986366,-1.137247,72.6
3267,24134.6,50.986366,-1.137335,72.8
3268,24140.5,50.986362,-1.137419,72.8
3269,24146.4,50.986358,-1.137503,73
3270,24152.5,50.986355,-1.13759,73.2
3271,24158.4,50.986359,-1.137673,73.4
3272,24164.4,50.986363,-1.137759,73.8
3273,24170.4,50.986366,-1.137843,74
3274,24176.3,50.986367,-1.137928,74
3275,24182.2,50.986371,-1.138011,74.2
3276,24187.9,50.986374,-1.138093,74.4
3277,24193.6,50.986374,-1.138174,74.6
3278,24199.5,50.986378,-1.138258,74.6
3279,24205.1,50.986378,-1.138337,74.8
3280,24210.8,50.986382,-1.138419,74.8
3281,24216.6,50.986382,-1.138501,75
3282,24222.2,50.986382,-1.138581,75.2
3283,24227.7,50.986382,-1.138659,75.2
3284,24233.2,50.986382,-1.138737,75.4
3285,24238.5,50.986385,-1.138813,75.6
3286,24243.8,50.986382,-1.138889,75.8
3287,24249.3,50.986382,-1.138967,76
3288,24254.9,50.986382,-1.139046,76.2
3289,24260.4,50.986382,-1.139125,76.2
3290,24266.1,50.986386,-1.139206,76.4
3291,24271.7,50.98639,-1.139284,76.6
3292,24277.2,50.986398,-1.139362,77
3293,24282.5,50.98641,-1.139436,77.2
3294,24287.9,50.986425,-1.13951,77.6
3295,24293.1,50.986436,-1.139581,77.8
3296,24298.1,50.986448,-1.139649,78
3297,24303,50.986464,-1.139715,78.2
3298,24308,50.986479,-1.139781,78.4
3299,24312.6,50.986494,-1.139842,78.6
3300,24317.5,50.98651,-1.139907,78.8
3301,24322.3,50.986529,-1.139969,79
3302,24327.1,50.986548,-1.140032,79.2
3303,24331.9,50.986563,-1.140095,79.6
3304,24336.8,50.986579,-1.14016,79.8
3305,24341.7,50.986597,-1.140224,80.2
3306,24346.5,50.986612,-1.140288,80.4
3307,24351.4,50.986628,-1.140352,80.6
3308,24356.4,50.986647,-1.140418,81
3309,24361.4,50.986663,-1.140484,81.2
3310,24366.4,50.986681,-1.14055,81.4
3311,24371.5,50.986697,-1.140617,81.8
3312,24376.4,50.986716,-1.140682,82
3313,24381.5,50.986735,-1.140747,82.4
3314,24386.3,50.986754,-1.140808,82.6
3315,24391,50.986773,-1.140866,83
3316,24395.6,50.986792,-1.140926,83.2
3317,24400,50.986807,-1.140985,83.6
3318,24404.5,50.986819,-1.141044,83.8
3319,24408.8,50.986834,-1.141101,84.2
3320,24413.2,50.986853,-1.141157,84.4
3321,24417.6,50.986872,-1.141212,84.8
3322,24421.8,50.986887,-1.141267,85
3323,24425.9,50.986902,-1.14132,85.4
3324,24430,50.986914,-1.141374,85.6
3325,24433.9,50.986929,-1.141424,86
3326,24437.6,50.986944,-1.141473,86.2
3327,24441.3,50.98696,-1.141518,86.4
3328,24445.3,50.986983,-1.141563,86.6
3329,24448.8,50.987007,-1.141596,87
3330,24452.8,50.987034,-1.141628,87.2
3331,24456.6,50.987064,-1.141661,87.6
3332,24460.4,50.987091,-1.141695,88
3333,24464.3,50.987117,-1.141729,88.2
3334,24468.1,50.987145,-1.141762,88.6
3335,24472,50.987175,-1.14179,88.8
3336,24475.7,50.987205,-1.141813,89.2
3337,24479.5,50.987234,-1.141839,89.4
3338,24483.9,50.98727,-1.141869,89.8
3339,24487.8,50.987298,-1.141896,90
3340,24492,50.987332,-1.141925,90.4
3341,24495.9,50.987362,-1.141951,90.8
3342,24499.5,50.987393,-1.141973,91
3343,24503.2,50.987423,-1.141993,91.4
3344,24506.5,50.987449,-1.142013,91.8
3345,24509.9,50.987477,-1.142036,92
3346,24513.4,50.987507,-1.142058,92.4
3347,24517,50.987534,-1.142081,92.6
3348,24520.7,50.987564,-1.142102,93
3349,24524.3,50.987595,-1.142117,93.2
3350,24528.2,50.987629,-1.142134,93.6
3351,24531.9,50.98766,-1.14215,94
3352,24535.9,50.987694,-1.142163,94.2
3353,24539.7,50.987728,-1.142178,94.6
3354,24542.8,50.987755,-1.14219,95
3355,24546.2,50.987787,-1.1422,95.2
3356,24550.4,50.987824,-1.142213,95.6
3357,24554.4,50.987858,-1.142226,96
3358,24557.8,50.987889,-1.142237,96.4
3359,24561.2,50.987918,-1.14225,96.6
3360,24564.6,50.987946,-1.142265,97
3361,24568.3,50.987977,-1.142278,97.4
3362,24571.8,50.98801,-1.14229,97.8
3363,24575.2,50.988037,-1.1423,98
3364,24578.3,50.988063,-1.142312,98.4
3365,24580.9,50.988089,-1.142323,98.8
3366,24584.3,50.988118,-1.142337,99.2
3367,24588.1,50.988148,-1.142354,99.4
3368,24591.4,50.988178,-1.14237,99.8
3369,24594.5,50.988204,-1.142383,100.2
3370,24597.5,50.988228,-1.142398,100.6
3371,24601.1,50.988259,-1.142417,100.8
3372,24604.3,50.988288,-1.14243,101.2
3373,24607.2,50.988311,-1.142441,101.6
3374,24609.8,50.988334,-1.142451,102
3375,24612.3,50.988357,-1.142459,102.4
3376,24615,50.988379,-1.142468,102.8
3377,24618.3,50.988407,-1.142485,103.2
3378,24622,50.988438,-1.142498,103.8
3379,24625.8,50.988473,-1.14251,104.2
3380,24630,50.988511,-1.142523,104.6
3381,24634.2,50.988546,-1.142535,104.8
3382,24638.3,50.988583,-1.142548,105.2
3383,24641.6,50.988613,-1.142558,105.6
3384,24644.7,50.98864,-1.142568,105.8
3385,24648.1,50.988668,-1.14258,106.2
3386,24652.5,50.988706,-1.142594,106.6
3387,24656.6,50.988743,-1.142608,107
3388,24659.9,50.988773,-1.142617,107.2
3389,24663.3,50.988801,-1.142628,107.6
3390,24667.1,50.988835,-1.142642,108
3391,24670.6,50.988866,-1.142655,108.2
3392,24674.5,50.988899,-1.142666,108.6
3393,24678.1,50.98893,-1.142675,109
3394,24682.1,50.988964,-1.14269,109.4
3395,24685.8,50.988999,-1.142703,109.8
3396,24689.5,50.98903,-1.142709,110.2
3397,24693.2,50.989064,-1.142714,110.6
3398,24697,50.989099,-1.142718,111
3399,24701.3,50.989137,-1.142726,111.4
3400,24705.7,50.989175,-1.142731,111.6
3401,24709.3,50.989208,-1.142735,112
3402,24712.3,50.989234,-1.142739,112.4
3403,24715.1,50.989259,-1.142743,112.6
3404,24718.8,50.989293,-1.142751,113
3405,24722.5,50.989327,-1.142757,113.4
3406,24726.5,50.989362,-1.142762,113.6
3407,24731,50.9894,-1.142765,114
3408,24735.1,50.989438,-1.142769,114.4
3409,24739.4,50.989476,-1.142774,114.8
3410,24743.6,50.989514,-1.142781,115.2
3411,24747.5,50.989548,-1.142789,115.6
3412,24751.6,50.989587,-1.142798,116
3413,24755.7,50.989624,-1.142806,116.4
3414,24759.3,50.989654,-1.14281,116.6
3415,24763.2,50.98969,-1.142814,117
3416,24767.1,50.989724,-1.142817,117.2
3417,24771,50.989758,-1.142818,117.6
3418,24774.6,50.989792,-1.142818,117.8
3419,24777.7,50.989822,-1.142815,118.2
3420,24781.4,50.989854,-1.142813,118.4
3421,24785.6,50.989891,-1.142811,118.8
3422,24789.5,50.989926,-1.14281,119
3423,24793.2,50.98996,-1.142806,119.4
3424,24796.6,50.989991,-1.142805,119.6
3425,24800.4,50.990025,-1.142804,119.8
3426,24804.2,50.99006,-1.142805,120.2
3427,24808.1,50.990094,-1.142808,120.4
3428,24812.2,50.990128,-1.142806,120.6
3429,24815.9,50.990162,-1.142805,121
3430,24819.8,50.990197,-1.142805,121.2
3431,24823.8,50.990235,-1.142806,121.6
3432,24827.8,50.99027,-1.14281,121.8
3433,24831.4,50.990303,-1.14281,122.2
3434,24834.5,50.99033,-1.142806,122.4
3435,24838.1,50.990362,-1.142796,122.8
3436,24847.3,50.990443,-1.142761,123
3437,24856.6,50.990523,-1.142726,123.4
3438,24863,50.990579,-1.142702,123.8
3439,24863.6,50.990583,-1.142699,124
3440,24864.6,50.990589,-1.142692,124.2
3441,24867.8,50.990616,-1.142698,124.6
3442,24871.2,50.990647,-1.142709,124.8
3443,24874.4,50.990677,-1.142712,125
3444,24877.6,50.990705,-1.142705,125.4
3445,24881.7,50.990742,-1.142705,125.6
3446,24884.9,50.990769,-1.142697,125.8
3447,24888.4,50.9908,-1.142686,126
3448,24892.3,50.990834,-1.142679,126.2
3449,24897.1,50.990877,-1.142672,126.4
3450,24901.6,50.990919,-1.142666,126.8
3451,24906,50.990956,-1.142659,127
3452,24910.3,50.990995,-1.142651,127.2
3453,24914.5,50.991033,-1.142644,127.4
3454,24918.3,50.991067,-1.142634,127.6
3455,24922.3,50.991102,-1.142618,128
3456,24926.7,50.99114,-1.142601,128.2
3457,24931.2,50.991179,-1.142585,128.4
3458,24935.8,50.99122,-1.142573,128.6
3459,24940.4,50.991259,-1.142562,128.8
3460,24944.8,50.991299,-1.142552,129.2
3461,24949,50.991334,-1.14254,129.4
3462,24953.2,50.991372,-1.142526,129.8
3463,24957.6,50.991411,-1.142511,130.2
3464,24962.4,50.991453,-1.142496,130.6
3465,24966.9,50.991491,-1.142481,130.8
3466,24971.5,50.991533,-1.142468,131.2
3467,24976.2,50.991575,-1.142455,131.4
3468,24980.7,50.991613,-1.142445,131.6
3469,24985.2,50.991655,-1.142434,131.8
3470,24989.5,50.991692,-1.142424,132
3471,24994,50.991731,-1.142415,132.2
3472,24998.3,50.99177,-1.142405,132.4
3473,25002.5,50.991808,-1.142396,132.6
3474,25006.8,50.991846,-1.142389,132.8
3475,25011.2,50.991884,-1.142385,133.2
3476,25015.7,50.991925,-1.142383,133.4
3477,25020.2,50.991964,-1.142378,133.6
3478,25024.6,50.992006,-1.142375,133.8
3479,25028.8,50.992044,-1.142373,134.2
3480,25033.3,50.992082,-1.14237,134.4
3481,25037.9,50.992124,-1.142368,134.6
3482,25042.3,50.992163,-1.142365,134.8
3483,25047.1,50.992208,-1.142358,135
3484,25051.8,50.99225,-1.142354,135.2
3485,25056.8,50.992293,-1.142349,135.6
3486,25061.7,50.992338,-1.142346,135.8
3487,25066.4,50.99238,-1.142341,136
3488,25071.1,50.992422,-1.142338,136.2
3489,25075.8,50.992463,-1.142335,136.6
3490,25080.8,50.99251,-1.14233,136.8
3491,25085.4,50.992552,-1.142328,137.2
3492,25090.1,50.992593,-1.142325,137.4
3493,25094.8,50.992635,-1.142329,137.8
3494,25099.1,50.992674,-1.142336,138
3495,25103.5,50.992714,-1.14234,138.2
3496,25108,50.992752,-1.142342,138.6
3497,25112.1,50.99279,-1.142345,138.8
3498,25116.4,50.992831,-1.142348,139.2
3499,25121.1,50.992872,-1.142336,139.4
3500,25125.6,50.99291,-1.14233,139.8
3501,25130.1,50.992952,-1.142321,140
3502,25135.2,50.992994,-1.142314,140.4
3503,25140.3,50.993041,-1.142303,140.6
3504,25145.3,50.993086,-1.14229,141
3505,25150,50.993128,-1.142278,141.2
3506,25154.9,50.99317,-1.142267,141.6
3507,25159.5,50.993211,-1.142259,142
3508,25164.2,50.993253,-1.142254,142.4
3509,25168.9,50.993296,-1.142246,142.6
3510,25173.7,50.993338,-1.142242,143
3511,25178.5,50.993383,-1.14224,143.4
3512,25183.2,50.993425,-1.142242,143.6
3513,25187.7,50.993466,-1.142248,144
3514,25191.8,50.9935,-1.142255,144.2
3515,25195.7,50.993535,-1.142258,144.4
3516,25199.2,50.993569,-1.142258,144.8
3517,25203,50.9936,-1.142257,145
3518,25206.9,50.993639,-1.14226,145.4
3519,25211.1,50.993676,-1.142264,145.6
3520,25215.1,50.993711,-1.142269,145.8
3521,25219.4,50.993749,-1.142276,146
3522,25223.8,50.993787,-1.142283,146.4
3523,25228,50.993825,-1.142291,146.6
3524,25232.3,50.993864,-1.142299,146.8
3525,25236.3,50.993901,-1.142305,147
3526,25240.4,50.993935,-1.142314,147.4
3527,25243.9,50.993969,-1.142316,147.6
3528,25247.3,50.993997,-1.14232,147.8
3529,25250.8,50.99403,-1.142328,148.2
3530,25254.1,50.994056,-1.142333,148.4
3531,25258.9,50.994099,-1.142345,148.6
3532,25263.6,50.994142,-1.142356,149
3533,25268.2,50.994184,-1.142367,149.2
3534,25272.6,50.994222,-1.14238,149.4
3535,25276.7,50.99426,-1.142392,149.8
3536,25280.9,50.994294,-1.142406,150
3537,25285.1,50.994332,-1.142419,150.4
3538,25289.5,50.994371,-1.142433,150.6
3539,25294,50.994408,-1.142445,151
3540,25298,50.994443,-1.142459,151.2
3541,25301.7,50.994476,-1.142476,151.6
3542,25305.5,50.994507,-1.142497,152
3543,25309.5,50.994542,-1.142515,152.2
3544,25313.8,50.994577,-1.142533,152.6
3545,25318.3,50.994615,-1.142556,152.8
3546,25322.6,50.994652,-1.142574,153.2
3547,25326.7,50.994687,-1.142593,153.6
3548,25331.2,50.994725,-1.142613,153.8
3549,25335.7,50.994763,-1.142634,154.2
3550,25339.5,50.994797,-1.142652,154.6
3551,25343.1,50.994827,-1.142671,155
3552,25346.9,50.994858,-1.142689,155.4
3553,25351.5,50.994897,-1.142707,155.8
3554,25355.7,50.994936,-1.142724,156
3555,25360.3,50.994974,-1.142739,156.4
