,distance,altitude_smoothed,label
5091,37413.3,38.1488888888889,easy
5092,37420.7,38.2255555555556,easy
5093,37429,38.2966666666667,easy
5094,37435.9,38.3644444444444,easy
5095,37443.1,38.4288888888889,easy
5096,37450.1,38.49,easy
5097,37457.1,38.5488888888889,easy
5098,37464.1,38.6033333333333,easy
5099,37470.7,38.6566666666667,easy
5100,37477.3,38.7077777777778,easy
5101,37483.6,38.7566666666667,easy
5102,37489.7,38.8044444444444,easy
5103,37496.1,38.85,easy
5104,37503.4,38.8944444444444,easy
5105,37510.1,38.9366666666667,easy
5106,37518.4,38.9766666666667,easy
5107,37526.4,39.0155555555556,easy
5108,37535.2,39.0522222222222,easy
5109,37543.3,39.0866666666667,easy
5110,37551.8,39.1188888888889,easy
5111,37560.1,39.1488888888889,easy
5112,37568.9,39.1777777777778,easy
5113,37577.9,39.2044444444444,easy
5114,37586.8,39.2311111111111,easy
5115,37596.1,39.2555555555556,easy
5116,37605,39.28,easy
5117,37614.1,39.3044444444444,easy
5118,37623.2,39.3288888888889,easy
5119,37632.8,39.3544444444444,easy
5120,37642.1,39.38,easy
5121,37651.8,39.4066666666667,easy
5122,37660.2,39.4344444444444,easy
5123,37671.2,39.4633333333333,easy
5124,37680.6,39.4933333333333,easy
5125,37690.4,39.5244444444444,easy
5126,37699.9,39.5566666666667,easy
5127,37709.8,39.5888888888889,easy
5128,37719.4,39.6222222222222,easy
5129,37729.3,39.6555555555556,easy
5130,37739.1,39.69,easy
5131,37748.7,39.7233333333333,easy
5132,37758.1,39.7566666666667,easy
5133,37767.5,39.7888888888889,easy
5134,37776.7,39.8211111111111,easy
5135,37785.7,39.8511111111111,easy
5136,37794.3,39.8811111111111,easy
5137,37802.6,39.91,easy
5138,37810.5,39.9377777777778,easy
5139,37818.5,39.9644444444444,easy
5140,37825.9,39.9911111111111,easy
5141,37834,40.0177777777778,easy
5142,37841.8,40.0433333333333,easy
5143,37849.5,40.0688888888889,easy
5144,37857.2,40.0944444444444,easy
5145,37864.6,40.1188888888889,easy
5146,37872.1,40.1433333333333,easy
5147,37879.3,40.1666666666667,easy
5148,37885.4,40.1888888888889,easy
5149,37893.3,40.21,easy
5150,37900.2,40.2288888888889,easy
5151,37906.7,40.2466666666667,easy
5152,37913.4,40.2622222222222,easy
5153,37920,40.2766666666667,easy
5154,37926.6,40.2888888888889,easy
5155,37933.3,40.2988888888889,easy
5156,37940,40.3044444444444,easy
5157,37946.6,40.3066666666666,easy
5158,37953.4,40.3044444444444,easy
5159,37960.2,40.2977777777778,easy
5160,37966.9,40.2866666666666,easy
5161,37973.8,40.2711111111111,easy
5162,37980.8,40.2511111111111,easy
5163,37987.9,40.2266666666666,easy
5164,37995,40.1988888888889,easy
5165,38001.7,40.1677777777778,easy
5166,38008.5,40.1366666666666,easy
5167,38015.2,40.1044444444444,easy
5168,38021.8,40.0722222222222,easy
5169,38028.1,40.04,easy
5170,38034.8,40.0077777777778,easy
5171,38041.3,39.9744444444444,easy
5172,38047.7,39.9411111111111,easy
5173,38054.6,39.9077777777777,easy
5174,38061.6,39.8744444444444,easy
5175,38068.5,39.8411111111111,easy
5176,38076,39.8077777777778,easy
5177,38085.3,39.7744444444444,easy
5178,38093.7,39.7411111111111,easy
5179,38103,39.7077777777777,easy
5180,38111.9,39.6733333333333,easy
5181,38121.7,39.6388888888889,easy
5182,38131.6,39.6044444444444,easy
5183,38141.8,39.57,easy
5184,38151.2,39.5366666666666,easy
5185,38161.8,39.5033333333333,easy
5186,38172,39.47,easy
5187,38182.1,39.4366666666666,easy
5188,38192.4,39.4055555555555,easy
5189,38202.4,39.3755555555555,easy
5190,38212.1,39.3477777777778,easy
5191,38222.4,39.3222222222222,easy
5192,38232.2,39.2977777777778,easy
5193,38242.1,39.2755555555555,easy
5194,38251.4,39.2555555555555,easy
5195,38261.1,39.2388888888889,easy
5196,38270.6,39.2255555555555,easy
5197,38280.4,39.2144444444444,easy
5198,38290.2,39.2066666666666,easy
5199,38299.6,39.2011111111111,easy
5200,38309.4,39.1988888888889,easy
5201,38318.8,39.1977777777778,easy
5202,38327.3,39.1988888888889,easy
5203,38337,39.2022222222222,easy
5204,38347.7,39.2066666666666,easy
5205,38356.7,39.2122222222222,easy
5206,38366,39.22,easy
5207,38374.5,39.2288888888889,easy
5208,38383.1,39.24,easy
5209,38391.6,39.2544444444444,easy
5210,38400,39.2711111111111,easy
5211,38408.2,39.29,easy
5212,38416.2,39.3122222222222,easy
5213,38423.8,39.3355555555555,easy
5214,38430.7,39.3611111111111,easy
5215,38436.9,39.3888888888889,easy
5216,38442.9,39.4188888888889,easy
5217,38448.8,39.45,easy
5218,38454,39.4822222222222,easy
5219,38460,39.5166666666666,easy
5220,38466.1,39.5522222222222,easy
5221,38472.3,39.5877777777778,easy
5222,38479.5,39.6233333333333,easy
5223,38486.5,39.6611111111111,easy
5224,38493.5,39.7,easy
5225,38500.4,39.74,easy
5226,38507.3,39.7788888888889,easy
5227,38514.4,39.8166666666666,easy
5228,38521.9,39.8544444444444,easy
5229,38528.7,39.8922222222222,easy
5230,38535.1,39.93,easy
5231,38541.4,39.9666666666667,easy
5232,38548.5,40.0022222222222,easy
5233,38556.4,40.0377777777778,easy
5234,38564.4,40.0722222222222,easy
5235,38572.4,40.1044444444444,easy
5236,38580.6,40.1344444444444,easy
5237,38588.9,40.1644444444444,easy
5238,38597.3,40.1922222222222,easy
5239,38604.8,40.22,easy
5240,38611.9,40.2477777777778,easy
5241,38618.7,40.2733333333333,easy
5242,38625.9,40.2955555555555,easy
5243,38633.5,40.3155555555555,easy
5244,38641.2,40.3333333333333,easy
5245,38649,40.3488888888889,easy
5246,38657.2,40.3633333333333,easy
5247,38665.5,40.3755555555556,easy
5248,38674.1,40.3844444444444,easy
5249,38682.5,40.39,easy
5250,38691.1,40.3933333333333,easy
5251,38701,40.3944444444444,easy
5252,38710.6,40.3933333333333,easy
5253,38719.6,40.39,easy
5254,38728.4,40.3844444444444,easy
5255,38736.2,40.3766666666667,easy
5256,38744.1,40.3666666666667,easy
5257,38750.7,40.3544444444444,easy
5258,38756.4,40.3411111111111,easy
5259,38763.7,40.3255555555555,easy
5260,38770,40.3088888888889,easy
5261,38776.9,40.2933333333333,easy
5262,38783.2,40.2766666666667,easy
5263,38789.5,40.26,easy
5264,38795.8,40.2433333333333,easy
5265,38802.1,40.2277777777778,easy
5266,38807.9,40.2133333333333,easy
5267,38814.5,40.2011111111111,easy
5268,38820.7,40.1922222222222,easy
5269,38827,40.1844444444444,easy
5270,38832.1,40.1788888888889,easy
5271,38836.9,40.1755555555556,easy
5272,38842.3,40.1733333333333,easy
5273,38846.8,40.1744444444444,easy
5274,38852.4,40.1788888888889,easy
5275,38857.3,40.1866666666667,easy
5276,38861.9,40.1966666666667,easy
5277,38866.9,40.21,easy
5278,38872,40.2277777777778,easy
5279,38877.8,40.2477777777778,easy
5280,38883.5,40.27,easy
5281,38889.7,40.2944444444444,easy
5282,38895.9,40.3211111111111,easy
5283,38901.7,40.3511111111111,easy
5284,38907.8,40.3833333333333,easy
5285,38913.6,40.42,easy
5286,38919.2,40.4588888888889,easy
5287,38925.1,40.5,easy
5288,38931.8,40.5433333333333,easy
5289,38937.6,40.59,easy
5290,38943.7,40.6388888888889,easy
5291,38949.9,40.6911111111111,easy
5292,38956.1,40.7444444444444,easy
5293,38962.1,40.8,easy
5294,38968.1,40.8566666666667,easy
5295,38972.9,40.9144444444444,easy
5296,38981.7,40.9733333333333,easy
5297,38988.1,41.0311111111111,easy
5298,38994.6,41.0888888888889,easy
5299,39001.1,41.1477777777778,easy
5300,39007.8,41.2066666666667,easy
5301,39014.8,41.2644444444444,easy
5302,39020.9,41.3211111111111,easy
5303,39026.9,41.3766666666667,easy
5304,39032.8,41.4322222222222,easy
5305,39038.7,41.4855555555556,easy
5306,39045,41.5377777777778,easy
5307,39051.1,41.59,easy
5308,39057.4,41.64,easy
5309,39063.7,41.6888888888889,easy
5310,39069.9,41.7355555555556,easy
5311,39076,41.7822222222222,easy
5312,39081.5,41.8277777777778,easy
5313,39087.4,41.8722222222222,easy
5314,39094.3,41.9144444444444,easy
5315,39101,41.9566666666667,easy
5316,39108.5,41.9966666666667,easy
5317,39116.4,42.0355555555556,easy
5318,39123.6,42.0722222222222,easy
5319,39130.4,42.1066666666667,easy
5320,39138.4,42.1377777777778,easy
5321,39145.4,42.1655555555556,easy
5322,39152.9,42.1911111111111,easy
5323,39159.8,42.2144444444444,easy
5324,39167,42.2355555555556,easy
5325,39174.2,42.2544444444444,easy
5326,39181.6,42.2711111111111,easy
5327,39189.7,42.2866666666667,easy
5328,39196.6,42.3011111111111,easy
5329,39204.2,42.3133333333333,easy
5330,39212,42.3244444444445,easy
5331,39220.2,42.3344444444444,easy
5332,39227.9,42.3433333333333,easy
5333,39234.1,42.3522222222222,easy
5334,39239.7,42.3611111111111,easy
5335,39246.5,42.3688888888889,easy
5336,39253.9,42.3788888888889,easy
5337,39262.4,42.39,easy
5338,39270.3,42.4011111111111,easy
5339,39279,42.4133333333333,easy
5340,39287.5,42.4288888888889,easy
5341,39296.1,42.4477777777778,easy
5342,39304.4,42.47,easy
5343,39313.1,42.4944444444444,easy
5344,39321.2,42.5188888888889,easy
5345,39330.2,42.5433333333333,easy
5346,39338.6,42.5677777777778,easy
5347,39345.9,42.5911111111111,easy
5348,39355.4,42.6122222222222,easy
5349,39363,42.6311111111111,easy
5350,39370.6,42.6477777777778,easy
5351,39378.6,42.6633333333333,easy
5352,39386.7,42.6777777777778,easy
5353,39394.9,42.6911111111111,easy
5354,39403.8,42.7033333333333,easy
5355,39412.3,42.7122222222222,easy
5356,39420.9,42.72,easy
5357,39429.2,42.7266666666667,easy
5358,39437.2,42.7311111111111,easy
5359,39445.4,42.7333333333333,easy
5360,39453.5,42.7333333333333,easy
5361,39461.8,42.7311111111111,easy
5362,39469.5,42.7255555555556,easy
5363,39476.6,42.7177777777778,easy
5364,39483.5,42.7077777777778,easy
5365,39491.7,42.6944444444445,easy
5366,39499.3,42.6788888888889,easy
5367,39506.3,42.6611111111111,easy
5368,39514,42.64,easy
5369,39521.2,42.6177777777778,easy
5370,39527.6,42.5911111111111,easy
5371,39534.2,42.5611111111111,easy
5372,39540.8,42.53,easy
5373,39547.3,42.4966666666667,easy
5374,39554.2,42.4611111111111,easy
5375,39562.2,42.4244444444445,easy
5376,39569.7,42.3866666666667,easy
5377,39576.6,42.3477777777778,easy
5378,39583.2,42.3066666666667,easy
5379,39589.3,42.2644444444445,easy
5380,39594.6,42.2211111111111,easy
5381,39599.9,42.1766666666667,easy
5382,39606,42.1322222222222,easy
5383,39611.6,42.0855555555556,easy
5384,39616.5,42.0377777777778,easy
5385,39621.8,41.99,easy
5386,39626.7,41.9422222222222,easy
5387,39632.3,41.8933333333334,easy
5388,39638.4,41.8422222222222,easy
5389,39645.2,41.79,easy
5390,39652.3,41.7388888888889,easy
5391,39659,41.6877777777778,easy
5392,39665.8,41.6366666666667,easy
5393,39673.1,41.5866666666667,easy
5394,39680.9,41.5366666666667,easy
5395,39688.7,41.4866666666667,easy
5396,39696.4,41.4366666666667,easy
5397,39704,41.3855555555556,easy
5398,39712.2,41.3344444444445,easy
5399,39720.6,41.2822222222222,easy
5400,39731,41.23,easy
5401,39740.9,41.1788888888889,easy
5402,39751.7,41.1266666666667,easy
5403,39762.9,41.0733333333333,easy
5404,39775.2,41.0211111111111,easy
5405,39788.1,40.97,easy
5406,39798,40.9188888888889,easy
5407,39809.5,40.8677777777778,easy
5408,39818.7,40.8166666666667,easy
5409,39828.6,40.7644444444445,easy
5410,39838.7,40.7122222222222,easy
5411,39849.7,40.66,easy
5412,39860,40.6077777777778,easy
5413,39869.7,40.5544444444444,easy
5414,39878.7,40.5,easy
5415,39888.6,40.4466666666667,easy
5416,39897.9,40.3933333333333,easy
5417,39908.1,40.3377777777778,easy
5418,39918.6,40.2822222222222,easy
5419,39927.7,40.2266666666667,easy
5420,39937.7,40.1711111111111,easy
5421,39947.2,40.1155555555556,easy
5422,39956.5,40.0611111111111,easy
5423,39966.9,40.0066666666667,easy
5424,39977.4,39.9522222222222,easy
5425,39987.1,39.8988888888889,easy
5426,39997.7,39.8466666666667,easy
5427,40008.3,39.7944444444444,easy
5428,40019.5,39.7444444444444,easy
5429,40030.2,39.6955555555556,easy
5430,40040.1,39.6477777777778,easy
5431,40051.2,39.6011111111111,easy
5432,40061.8,39.5566666666667,easy
5433,40072.2,39.5133333333333,easy
5434,40082.5,39.4711111111111,easy
5435,40092.5,39.43,easy
5436,40102.5,39.39,easy
5437,40112.4,39.3511111111111,easy
5438,40122.1,39.3133333333333,easy
5439,40131.7,39.2777777777777,easy
5440,40141.5,39.2433333333333,easy
5441,40150.9,39.21,easy
5442,40160.5,39.1788888888889,easy
5443,40170.5,39.1488888888889,easy
5444,40180.4,39.1211111111111,easy
5445,40190.2,39.0944444444444,easy
5446,40199.9,39.0677777777778,easy
5447,40209.9,39.0411111111111,easy
5448,40219.8,39.0133333333333,easy
5449,40229.9,38.9844444444444,easy
5450,40239.8,38.9555555555555,easy
5451,40249.8,38.9244444444444,easy
5452,40260.8,38.8944444444444,easy
5453,40270.8,38.8655555555555,easy
5454,40281.3,38.8355555555555,easy
5455,40291.8,38.8044444444444,easy
5456,40302.1,38.7733333333333,easy
5457,40311.9,38.7411111111111,easy
5458,40322.5,38.7088888888889,easy
5459,40332.7,38.6766666666666,easy
5460,40342.5,38.6455555555555,easy
5461,40352.9,38.6133333333333,easy
5462,40363.2,38.58,easy
5463,40373.7,38.5433333333333,easy
5464,40384,38.5055555555555,easy
5465,40394.1,38.4644444444444,easy
5466,40405.4,38.4211111111111,easy
5467,40416.6,38.3744444444444,easy
5468,40427.9,38.3244444444444,easy
5469,40439.6,38.2711111111111,easy
5470,40450.7,38.2144444444444,easy
5471,40461.7,38.1533333333333,easy
5472,40472.6,38.0877777777778,easy
5473,40483.4,38.0188888888889,easy
5474,40494.1,37.9455555555555,easy
5475,40504.5,37.8688888888889,easy
5476,40515,37.7877777777778,easy
5477,40525.9,37.7033333333333,easy
5478,40536.7,37.6144444444444,easy
5479,40547.1,37.5211111111111,easy
5480,40557.4,37.4255555555555,easy
5481,40567.3,37.3266666666667,easy
5482,40577.6,37.2255555555555,easy
5483,40588.7,37.1233333333333,downhill
5484,40599.1,37.0177777777778,downhill
5485,40609.6,36.9111111111111,downhill
5486,40620.3,36.8033333333333,downhill
5487,40630.7,36.6944444444444,downhill
5488,40640.9,36.5855555555555,downhill
5489,40651.2,36.4744444444444,downhill
5490,40661.8,36.3633333333333,downhill
5491,40671.8,36.25,downhill
5492,40682.3,36.1344444444444,downhill
5493,40692.8,36.0188888888889,downhill
5494,40702.4,35.9033333333333,downhill
5495,40712.3,35.7866666666667,downhill
5496,40722.6,35.6688888888889,downhill
5497,40732.6,35.55,downhill
5498,40742.7,35.43,downhill
5499,40752.5,35.3088888888889,downhill
5500,40762.3,35.1866666666667,downhill
5501,40771.8,35.0644444444444,downhill
5502,40781.1,34.9422222222222,downhill
5503,40790.2,34.8188888888889,downhill
5504,40800.3,34.6955555555556,downhill
5505,40810.4,34.5733333333333,downhill
5506,40820.6,34.4511111111111,downhill
5507,40831.1,34.3288888888889,downhill
5508,40841.5,34.2066666666667,downhill
5509,40851.4,34.0855555555556,downhill
5510,40860.9,33.9644444444445,downhill
5511,40870.6,33.8422222222222,downhill
5512,40880.4,33.72,downhill
5513,40890.1,33.5955555555556,downhill
5514,40899.4,33.4666666666667,downhill
5515,40908.9,33.3344444444444,downhill
5516,40917.8,33.2,downhill
5517,40926.4,33.0622222222222,downhill
5518,40935.6,32.92,downhill
5519,40944.6,32.7744444444445,downhill
5520,40953.5,32.6233333333334,downhill
5521,40962.3,32.4666666666667,downhill
5522,40970.8,32.3033333333334,downhill
5523,40979.3,32.1355555555556,downhill
5524,40987.6,31.9655555555556,downhill
5525,40996.1,31.7933333333333,downhill
5526,41004.7,31.6166666666667,downhill
5527,41013,31.4377777777778,downhill
5528,41021.1,31.2566666666667,downhill
5529,41029.2,31.0755555555556,downhill
5530,41036.8,30.8922222222222,downhill
5531,41045.4,30.7077777777778,downhill
5532,41054,30.5233333333334,downhill
5533,41062.9,30.3366666666667,downhill
5534,41072.2,30.1488888888889,downhill
5535,41081.4,29.9622222222222,downhill
5536,41090,29.7744444444445,downhill
5537,41098.8,29.5855555555556,downhill
5538,41107.7,29.3977777777778,downhill
5539,41116.5,29.2111111111111,downhill
5540,41124.5,29.0266666666667,downhill
5541,41132.5,28.8444444444445,downhill
5542,41141.3,28.6655555555556,downhill
5543,41150,28.4888888888889,downhill
5544,41159,28.3144444444445,downhill
5545,41168.2,28.1433333333333,downhill
5546,41177.3,27.9744444444445,downhill
5547,41186.8,27.8077777777778,downhill
5548,41196.4,27.6444444444445,downhill
5549,41205.9,27.4822222222222,downhill
5550,41215.4,27.3233333333333,downhill
5551,41224.5,27.1688888888889,downhill
5552,41233.1,27.0177777777778,downhill
5553,41242.1,26.8688888888889,downhill
5554,41251.3,26.7233333333333,downhill
5555,41261,26.58,downhill
5556,41271.1,26.4377777777778,downhill
5557,41281.6,26.2988888888889,downhill
5558,41291.9,26.1622222222222,downhill
5559,41302.2,26.0288888888889,downhill
5560,41312.2,25.8966666666667,downhill
5561,41322.3,25.7666666666667,downhill
5562,41332,25.6377777777778,downhill
5563,41341.8,25.5111111111111,downhill
5564,41351.7,25.3866666666667,downhill
5565,41362.1,25.2622222222222,downhill
5566,41373.9,25.14,easy
5567,41386.1,25.0211111111111,easy
5568,41397.8,24.9055555555555,easy
5569,41409.5,24.7933333333333,easy
5570,41421.2,24.6822222222222,easy
5571,41433,24.5722222222222,easy
5572,41444.3,24.4644444444444,easy
5573,41455.7,24.3577777777778,easy
5574,41467.4,24.2522222222222,easy
5575,41479.5,24.1477777777778,easy
5576,41491.5,24.0455555555555,easy
5577,41502.9,23.9455555555555,easy
5578,41514.3,23.8466666666667,easy
5579,41525.4,23.75,easy
5580,41536.5,23.6555555555555,easy
5581,41547.6,23.5622222222222,easy
5582,41558,23.4722222222222,easy
5583,41568.2,23.3844444444444,easy
5584,41578.3,23.2977777777778,easy
5585,41589.4,23.2122222222222,easy
5586,41601.1,23.1277777777778,easy
5587,41612.8,23.0444444444444,easy
5588,41625.1,22.9633333333333,easy
5589,41637.6,22.8844444444444,easy
5590,41649.7,22.8077777777778,easy
5591,41662.7,22.7322222222222,easy
5592,41677.1,22.6588888888889,easy
5593,41691.7,22.5888888888889,easy
5594,41704.1,22.5211111111111,easy
5595,41715.9,22.4555555555555,easy
5596,41726.2,22.3911111111111,easy
5597,41736.5,22.33,easy
5598,41746.6,22.27,easy
5599,41756.3,22.2111111111111,easy
5600,41765.5,22.1544444444444,easy
5601,41774.3,22.0988888888889,easy
5602,41783.2,22.0455555555555,easy
5603,41792.6,21.9933333333333,easy
5604,41802.9,21.9422222222222,easy
5605,41813.6,21.8933333333333,easy
5606,41824.8,21.8444444444444,easy
5607,41836.6,21.7977777777778,easy
5608,41848.6,21.7511111111111,easy
5609,41861.1,21.7055555555555,easy
5610,41873.7,21.66,easy
5611,41886.1,21.6155555555555,easy
5612,41898.4,21.5722222222222,easy
5613,41910.3,21.5277777777778,easy
5614,41922.4,21.4844444444444,easy
5615,41935.3,21.4411111111111,easy
5616,41947.4,21.3977777777778,easy
5617,41959.3,21.3544444444444,easy
5618,41971.6,21.3111111111111,easy
5619,41983.5,21.2677777777778,easy
5620,41995.5,21.2244444444444,easy
5621,42008.5,21.18,easy
5622,42021,21.1344444444444,easy
5623,42032.9,21.0877777777778,easy
5624,42044.4,21.0411111111111,easy
5625,42055.2,20.9933333333333,easy
5626,42066.5,20.9455555555555,easy
5627,42077.2,20.8977777777778,easy
5628,42087.7,20.8488888888889,easy
5629,42097.7,20.8011111111111,easy
5630,42107,20.7533333333333,easy
5631,42115.9,20.7066666666667,easy
5632,42124.4,20.6577777777778,easy
5633,42133,20.6077777777778,easy
5634,42141.3,20.5577777777778,easy
5635,42148.5,20.5066666666667,easy
